STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,SNOW,SNWD,TMAX,TMIN
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/24/1970,0.7,3,32,29
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/25/1970,0.2,3,37,29
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/26/1970,0,3,44,28
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/27/1970,0,1,32,26
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/28/1970,0.1,1,38,22
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/29/1970,0.1,1,23,14
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/30/1970,0,1,35,10
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,3/31/1970,0,1,41,26
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,4/1/1970,0,1,35,23
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,4/2/1970,0.2,1,43,28
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,4/3/1970,0,1,35,25
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,4/4/1970,0.1,1,32,26
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,4/5/1970,0,1,37,22
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,4/6/1970,0.1,1,37,26
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,4/7/1970,0,1,38,28
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,4/8/1970,0,0,55,28
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,4/9/1970,0,0,52,32
USW00004751,"BRADFORD REGIONAL AIRPORT, PA US",41.79835,-78.63543,642.2,4/10/1970,0,0,32,24
